EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,EVENT START DATE,COMMENTS,FATALITIES,INJURED / INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY - PEOPLE AFFECTED,MAGNITUDE
Disaster,Natural,Meteorological - Hydrological,Drought,Regina SK,3/1/2009 0:00,"Saskatchewan and Alberta, March 1 to July 1, 2009.  The Canadian Wheat Board projected lower crop prospects by 20 per cent across the Prairies. A dozen counties and municipal districts in Alberta declared a state of drought emergency or disaster. For example, Saskatoon had less than one-quarter of the usual amount of spring precipitation, making the months of March, April and May the driest since record-keeping began in 1892. It wasn't just spring that was dry. The soil moisture recharge period between September 1, 2008 and March 31, 2009 had less than 60 per cent of normal precipitation. To the west, in Alberta, conditions were even drier, as illustrated by precipitation amounts in Edmonton, where the 12- month total rain and snow from July 2008 to June 2009 was only 234 mm, less than half of normal and the driest such period with records dating back to 1880. Making matters worse, eight of the last ten years in Alberta's capital of Edmonton had less rain and snow than the 30-year average total, but no year was as scanty as the most recent. Not surprisingly, the flow of the North Saskatchewan River was at its third lowest level in nearly a century.",0,0,0,0,0,7/1/2009 0:00,,,,,,,,0,0
Incident,Conflict,Terrorist,Bomb Attacks,Vancouver BC,10/29/1924 0:00,"British Columbia, 1924. Nine people were killed when a bomb went off in a railway car carrying a Doukhobor leader.",9,0,0,0,0,10/29/1924 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Winnipeg MB,1/1/1924 0:00,"Prairie Provinces, 1924. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1924 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Calgary AB,1/1/1924 0:00,"Prairie Provinces, 1924. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1924 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Edmonton AB,1/1/1924 0:00,"Prairie Provinces, 1924. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1924 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Saskatoon SK,1/1/1924 0:00,"Prairie Provinces, 1924. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1924 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Regina SK,1/1/1924 0:00,"Prairie Provinces, 1924. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1924 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Saskatoon SK,1/1/1939 0:00,"Saskatchewan, 1939.",0,0,0,,,1/1/1939 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Regina SK,1/1/1939 0:00,"Saskatchewan, 1939.",0,0,0,,,1/1/1939 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,St John's NL,8/24/1927 0:00,"Newfoundland, August 24-25, 1927.  A hurricane swept through Atlantic Canada washing out roads, filling basements, ans swamping boats.  In Newfoundland, 56 people died at sea.",56,0,0,,,8/25/1927 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Winnipeg MB,1/1/1929 0:00,"Prairie Provinces, 1929. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Calgary AB,1/1/1929 0:00,"Prairie Provinces, 1929. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Edmonton AB,1/1/1929 0:00,"Prairie Provinces, 1929. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Saskatoon SK,1/1/1929 0:00,"Prairie Provinces, 1929. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Regina SK,1/1/1929 0:00,"Prairie Provinces, 1929. Cereal crop drought occurred in parts of the Prairies.",0,0,0,0,0,1/1/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,1/18/1929 0:00,"Southern Ontario, January 18-20, 1929. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close.",0,0,0,,,1/20/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Ottawa ON,1/18/1929 0:00,"Southern Ontario, January 18-20, 1929. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close.",0,0,0,,,1/20/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,4/5/1929 0:00,"Southern Ontario, April 5-9, 1929. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close in communities along the Grand and Saugeen Rivers and in Metro Toronto.",0,0,0,,,4/9/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Ottawa ON,4/5/1929 0:00,"Southern Ontario, April 5-9, 1929. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close in communities along the Grand and Saugeen Rivers and in Metro Toronto.",0,0,0,,,4/9/1929 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Winnipeg MB,1/1/1931 0:00,"Prairie Provinces, 1931-1938. The ""dirty thirties""; dust storms, plant rust, heat waves, grasshopper plagues and water shortages plagued western Canada for almost a decade causing immense social and economic hardship. It is estimated that 250,000 people left the area. For related deaths, see Heatwave of 1936 (1936.005).",0,0,0,0,0,1/1/1938 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Calgary AB,1/1/1931 0:00,"Prairie Provinces, 1931-1938. The ""dirty thirties""; dust storms, plant rust, heat waves, grasshopper plagues and water shortages plagued western Canada for almost a decade causing immense social and economic hardship. It is estimated that 250,000 people left the area. For related deaths, see Heatwave of 1936 (1936.005).",0,0,0,0,0,1/1/1938 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Edmonton AB,1/1/1931 0:00,"Prairie Provinces, 1931-1938. The ""dirty thirties""; dust storms, plant rust, heat waves, grasshopper plagues and water shortages plagued western Canada for almost a decade causing immense social and economic hardship. It is estimated that 250,000 people left the area. For related deaths, see Heatwave of 1936 (1936.005).",0,0,0,0,0,1/1/1938 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Saskatoon SK,1/1/1931 0:00,"Prairie Provinces, 1931-1938. The ""dirty thirties""; dust storms, plant rust, heat waves, grasshopper plagues and water shortages plagued western Canada for almost a decade causing immense social and economic hardship. It is estimated that 250,000 people left the area. For related deaths, see Heatwave of 1936 (1936.005).",0,0,0,0,0,1/1/1938 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Drought,Regina SK,1/1/1931 0:00,"Prairie Provinces, 1931-1938. The ""dirty thirties""; dust storms, plant rust, heat waves, grasshopper plagues and water shortages plagued western Canada for almost a decade causing immense social and economic hardship. It is estimated that 250,000 people left the area. For related deaths, see Heatwave of 1936 (1936.005).",0,0,0,0,0,1/1/1938 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Moncton NB,5/4/1933 0:00,"New Brunswick and Eastern Quebec, May 4, 1933. Snowmelt, heavy rains and ice jams contributed to flooding throughout New Brunswick and Eastern Québec;  three lives were lost in Blue River, Tracey Brook (near Kedgwick), and Edmundston.",3,0,0,,,5/4/1933 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Halifax NS,1/10/1935 0:00,"Nova Scotia, January 10-15, 1935.  Nova Scotia was hit hard by flooding caused by unusually high temperatures, torrential rains and ice jams.  Some rivers reached levels 8 to 14 metres higher than normal.  Dykes and highways were damaged, 25 bridges were destroyed, homes and businesses were inundated, homes were evacuated, roads were flooded and farm animals drowned.",,,2,,,1/15/1935 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Winnipeg MB,1/1/1935 0:00,"Manitoba, 1935. Record snowfall in Manitoba reached 51.8 cm in March, 1935.",0,0,0,,,1/1/1935 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,St John's NL,8/25/1935 0:00,"Newfoundland, August 25, 1935. Villages destroyed; 50 people left dead in the wake of a severe storm.",50,0,0,,,8/25/1935 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,3/10/1936 0:00,"Southern Ontario, March 10-12, 1936. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close; several dams were also damaged.",0,0,0,,,3/12/1936 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Ottawa ON,3/10/1936 0:00,"Southern Ontario, March 10-12, 1936. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close; several dams were also damaged.",0,0,0,,,3/12/1936 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Moncton NB,3/16/1936 0:00,"New Brunswick, March 16-25, 1936. Snowmelt, ice jams and heavy rainfall caused flooding across New Brunswick and resulted in severe damage; 22 ice jams were reported along the Saint John River basin, some extending 10 km upstream; a major ice jam formed on the Fredericton public wharf and across the Saint John River near the Fredericton Highway Bridge; 15 bridges were partially or completely destroyed; roads and railways were inundated; numerous homes, businesses and barns were flooded or destroyed; lumber mill stock and livestock were lost.",0,0,0,,,3/25/1936 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Halifax NS,9/1/1936 0:00,"Nova Scotia, September 1936. A hurricane-like storm hit Nova Scotia in September 1936, and caused flooding throughout the province.",0,0,0,,,9/1/1936 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,1/13/1937 0:00,"Southern Ontario, January 13-14, 1937. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close.",0,0,0,,,1/14/1937 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Ottawa ON,1/13/1937 0:00,"Southern Ontario, January 13-14, 1937. Widespread flooding caused damages and flooded roads and railways; flooding forced several businesses to close.",0,0,0,,,1/14/1937 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,4/26/1937 0:00,"Southern Ontario, April 26-28, 1937. Especially on the Thames River in London; the river flooded leaving 4000 people homeless; roads and railways were flooded and businesses were closed.",0,0,4000,,,4/28/1937 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Flood,Ottawa ON,4/26/1937 0:00,"Southern Ontario, April 26-28, 1937. Especially on the Thames River in London; the river flooded leaving 4000 people homeless; roads and railways were flooded and businesses were closed.",0,0,4000,,,4/28/1937 0:00,,,,,,,,0,0
Incident,Technology,Fire,Residential,Halifax NS,2/2/1939 0:00,"Nova Scotia, February 2, 1939. Queen Hotel Fire.",0,0,0,,,2/2/1939 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Winnipeg MB,3/14/1941 0:00,"Prairie Provinces, March 14, 1941. A severe blizzard producing a storm called an ""Alberta Low"" lasted 7 hours and produced winds exceeding 100 km/h; the storm caused 76 deaths in the southern parts of the Prairie provinces and the northern U.S.",76,0,0,0,0,3/14/1941 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Calgary AB,3/14/1941 0:00,"Prairie Provinces, March 14, 1941. A severe blizzard producing a storm called an ""Alberta Low"" lasted 7 hours and produced winds exceeding 100 km/h; the storm caused 76 deaths in the southern parts of the Prairie provinces and the northern U.S.",76,0,0,0,0,3/14/1941 0:00,,,,,,,,0,0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Edmonton AB,3/14/1941 0:00,"Prairie Provinces, March 14, 1941. A severe blizzard producing a storm called an ""Alberta Low"" lasted 7 hours and produced winds exceeding 100 km/h; the storm caused 76 deaths in the southern parts of the Prairie provinces and the northern U.S.",76,0,0,0,0,3/14/1941 0:00,,,,,,,,0,0
